last_name, first_name,player_id,year,xwobacon,oz_swing_percent,whiff_percent,swing_percent,class1,class2
Suzuki, Kurt,435559,2020,0.306,27.8,16.9,48.8,53,A
Difo, Wilmer,594694,2018,0.306,30.1,22.9,47.9,58,A
Rojas, Miguel,500743,2022,0.306,30.4,15.5,47.9,57,A
Centeno, Juan,518542,2016,0.306,31.1,20.2,46.8,57,A
Heyward, Jason,518792,2022,0.306,31.2,27.8,48.4,59,A
Camargo, Johan,622666,2022,0.306,33.8,24.9,48.7,63,A
Narvaez, Omar,553882,2017,0.305,20.4,14.8,43.5,49,A
Plawecki, Kevin,608700,2019,0.305,23.9,19.1,46.6,49,A
Polanco, Jorge,593871,2017,0.305,24.2,14.4,43.9,53,A
Kim, Ha-Seong,673490,2021,0.305,24.2,21.6,44.5,54,A
Cozart, Zack,446359,2018,0.305,24.3,18,43.4,53,A
Kinsler, Ian,435079,2018,0.305,24.4,12.2,45.5,53,A
Barney, Darwin,446381,2016,0.305,27.1,17.8,48.6,53,A
Sanchez, Yolmer,570560,2019,0.305,31.5,22.6,48.8,58,A
Zimmer, Bradley,605548,2022,0.305,33.2,37.4,51.7,64,A
Maldonado, Martin,455117,2018,0.305,35,27,51.1,63,A
Galvis, Freddy,520471,2015,0.305,39.6,18.9,51.2,61,A
Mejia, Francisco,642336,2021,0.305,43.1,20.5,55.4,62,A
Choi, Ji Man,596847,2016,0.304,18.5,18.8,40.3,49,A
DeShields, Delino,592261,2015,0.304,19.3,22.1,38.9,50,A
Walls, Taylor,670764,2022,0.304,19.8,25.4,43,51,A
Panik, Joe,605412,2017,0.304,23.2,11.1,43.3,49,A
Hardy, J.J.,429666,2017,0.304,24.3,18.3,39.5,53,A
White, Evan,657108,2021,0.304,24.5,29.9,48.2,56,A
Simmons, Andrelton,592743,2015,0.304,25.4,11.8,45.9,53,A
Stallings, Jacob,607732,2022,0.304,26,22.7,43.7,54,A
Wolters, Tony,547172,2016,0.304,28,23.6,46.3,54,A
Villar, Jonathan,542340,2022,0.304,29.1,34.9,51,60,A
Wong, Kolten,543939,2016,0.304,29.2,17.6,46.9,57,A
Vazquez, Christian,543877,2018,0.304,29.3,14.1,48.9,57,A
Amarista, Alexi,506560,2016,0.304,29.8,16.6,45.6,57,A
Wong, Kolten,543939,2019,0.304,29.9,18.2,48,57,A
Lopes, Tim,621005,2019,0.304,30.7,28,46.4,59,A
Kiner-Falefa, Isiah,643396,2022,0.304,30.8,11.2,44.7,57,A
Wynns, Austin,642851,2022,0.304,31.3,22.9,43.5,58,A
Andrus, Elvis,462101,2018,0.304,32.9,20.3,48.7,62,A
Infante, Omar,408299,2016,0.304,32.9,23.3,48.1,62,A
Gurriel, Yuli,493329,2018,0.304,34.5,15.6,50.3,61,A
Garneau, Dustin,572863,2019,0.303,15.5,20.3,46.5,50,A
Davis, Jonathan,641505,2021,0.303,17.3,25.9,37,51,A
Kemp, Tony,643393,2020,0.303,18.9,13.4,43.9,49,A
Machado, Dixon,553988,2017,0.303,20.8,21.4,40.8,50,A
Kemp, Tony,643393,2021,0.303,21.1,15.4,42,49,A
Guillorme, Luis,641645,2022,0.303,21.3,13.3,40.6,49,A
Prado, Martin,445988,2017,0.303,22.1,14.2,37.3,49,A
Choi, Ji Man,596847,2020,0.303,22.3,31.7,44.5,52,A
Hanigan, Ryan,452672,2017,0.303,22.7,22.2,44.3,50,A
Mathis, Jeff,425772,2018,0.303,22.7,32.2,44.3,52,A
Torrens, Luis,620443,2017,0.303,23.7,25.9,49.2,51,A
Kiner-Falefa, Isiah,643396,2018,0.303,24.6,14.8,41.1,53,A
Mendick, Danny,664901,2020,0.303,24.6,25.3,42.3,54,A
McGehee, Casey,431171,2015,0.303,25.4,22.4,45.7,54,A
Rojas, Miguel,500743,2021,0.303,26.3,19.3,45.7,53,A
Marte, Ketel,606466,2015,0.303,26.4,18.7,43.8,53,A
DeShields, Delino,592261,2016,0.303,27.4,27.1,43.1,54,A
Prado, Martin,445988,2019,0.303,28.3,13.9,43.6,57,A
Garcia, Robel,596825,2021,0.303,28.6,41.9,46.4,60,A
Inciarte, Ender,542255,2018,0.303,31,14.4,50.3,57,A
Sardinas, Luis,596143,2016,0.303,35.1,23.5,50.5,62,A
Rodriguez, Ronny,500135,2018,0.303,38.1,28.4,52.3,63,A
Garcia, Greg,594824,2019,0.302,16.9,15.8,34.3,49,A
Powell, Boog,621471,2017,0.302,17,20.4,39,50,A
Utley, Chase,400284,2018,0.302,17.2,13.3,37.6,49,A
Margot, Manuel,622534,2019,0.302,22.2,22.8,43.9,50,A
Jennings, Desmond,457775,2015,0.302,22.3,18.9,44.3,49,A
Rollins, Jimmy,276519,2015,0.302,24.8,18.1,45,53,A
Frazier, Adam,624428,2022,0.302,28.8,14.4,48.7,57,A
Mathis, Jeff,425772,2016,0.302,29.9,30.6,52.6,60,A
Jay, Jon,445055,2019,0.302,32.7,15.6,50.4,61,A
Martin, Leonys,547982,2015,0.302,32.9,25.5,47.7,63,A
Solarte, Yangervis,500208,2017,0.302,33.5,15.9,51.5,61,A
Harrison, Josh,543281,2022,0.302,35.1,21.5,54.7,62,A
Strange-Gordon, Dee,543829,2018,0.302,39.5,15.2,55.1,61,A
Urshela, Gio,570482,2017,0.302,40,16.6,54.1,61,A
Paredes, Isaac,670623,2022,0.301,20.5,16.5,39.8,49,A
Gardner, Brett,458731,2018,0.301,21,13.6,36.3,49,A
Smith, Josh H.,669701,2022,0.301,21.1,23.4,41.1,50,A
Goins, Ryan,572365,2019,0.301,24.6,27.6,40.4,54,A
Pedroia, Dustin,456030,2015,0.301,25.3,13,43.2,53,A
Giavotella, Johnny,543213,2015,0.301,26.3,14.8,45.6,53,A
Goeddel, Tyler,595963,2016,0.301,26.6,25.2,45.7,54,A
Presley, Alex,502100,2016,0.301,26.8,20.4,45.9,54,A
Long Jr., Shed,643418,2020,0.301,28.3,34.7,44.6,60,A
Cuthbert, Cheslor,596144,2016,0.301,30.1,23.2,49.3,58,A
Holaday, Bryan,592407,2016,0.301,31.1,22.5,52.1,58,A
Mullins II, Cedric,656775,2020,0.301,32.6,21.6,50.8,62,A
Nunez, Eduardo,456488,2015,0.301,33.1,15.1,49.5,61,A
Clevenger, Steve,502182,2015,0.301,33.9,14.9,52.1,61,A
Diaz, Aledmys,649557,2017,0.301,35.7,21.9,52.9,62,A
Rosario, Eddie,592696,2022,0.301,40.4,31.9,53.5,64,A
Hernandez, Marco,593523,2019,0.301,44.4,34.8,60.4,64,A
Herrera, Dilson,599096,2015,0.3,15.5,20.3,41.1,50,A
Lucroy, Jonathan,518960,2017,0.3,22.6,10.6,41.8,49,A
Maile, Luke,571912,2022,0.3,24.3,27.6,44.9,54,A
Dyson, Jarrod,502481,2017,0.3,25.2,13.6,44.4,53,A
Higgins, P.J.,664731,2022,0.3,25.7,27.3,43.1,54,A
Loney, James,425766,2015,0.3,29,13.1,48.1,57,A
Goins, Ryan,572365,2017,0.3,29.1,21,44.9,58,A
Martin Jr., Richie,621006,2021,0.3,29.3,27.8,55.6,59,A
Reyes, Jose,408314,2017,0.3,29.6,17.7,45.2,57,A
Camargo, Johan,622666,2020,0.3,30.1,33.9,48.4,60,A
Solarte, Yangervis,500208,2015,0.3,30.8,13.3,48.4,57,A
Murphy, Daniel,502517,2020,0.3,32,14.2,53.4,57,A
Knizner, Andrew,668800,2022,0.3,32.9,22.7,48.8,62,A
Gillaspie, Conor,543216,2015,0.3,34.9,23.6,50.9,62,A
Hanson, Alen,593700,2018,0.3,35,28.2,54.7,63,A
Nunez, Eduardo,456488,2017,0.3,37.7,16.4,53.2,61,A
Gregorius, Didi,544369,2016,0.3,38.7,18.5,55.4,61,A
Panik, Joe,605412,2019,0.299,21.5,10.5,42.2,49,A
Sogard, Eric,519299,2020,0.299,22.3,8.9,38.1,49,A
Holt, Brock,571788,2020,0.299,22.6,19.7,41.8,49,A
Adrianza, Ehire,501303,2020,0.299,24.4,18,46.6,53,A
Call, Alex,669743,2022,0.299,26.1,24.8,44.6,54,A
Adrianza, Ehire,501303,2022,0.299,26.2,22.2,44.8,54,A
White, Eli,642201,2021,0.299,26.4,30.2,48.7,56,A
Leon, Sandy,506702,2017,0.299,29.4,21.3,45.4,58,A
Sanchez, Yolmer,570560,2015,0.299,32.3,20.6,49.3,58,A
Fletcher, David,664058,2022,0.299,32.5,12.2,48.4,61,A
Santander, Anthony,623993,2018,0.299,32.9,25,51.9,63,A
Almora Jr., Albert,546991,2022,0.299,36.5,23.6,51.5,62,A
Kwan, Steven,680757,2022,0.298,20.2,9,38.1,49,A
Celestino, Gilberto,665482,2022,0.298,21.8,23.4,44.5,50,A
Stassi, Max,545358,2019,0.298,23.1,32.8,45.4,52,A
Wong, Kolten,543939,2018,0.298,23.8,17.8,42.3,49,A
Hamilton, Billy,571740,2017,0.298,26.7,19.2,46.4,53,A
Wolters, Tony,547172,2019,0.298,26.9,19.9,44.6,53,A
Perez, Carlos,542208,2015,0.298,28.1,16.5,45.7,57,A
Suzuki, Kurt,435559,2016,0.298,28.9,15.9,48.2,57,A
Vazquez, Christian,543877,2021,0.298,29.8,17.6,47,57,A
Rojas, Miguel,500743,2015,0.298,30.3,16.7,50.1,57,A
Gallagher, Cam,595956,2021,0.298,30.8,15.3,49.9,57,A
Johnson, Micah,608672,2015,0.298,31,21.4,48.5,58,A
Brown, Domonic,502126,2015,0.298,32.8,21.6,50.3,62,A
Davis, Rajai,434658,2018,0.298,33.6,22.9,53,62,A
Arcia, Francisco,516472,2018,0.298,40,24.8,55.4,63,A
Sandoval, Pablo,467055,2015,0.298,47.2,19.1,58.8,61,A
Garcia, Greg,594824,2018,0.297,18.2,17.2,42,49,A
Drew, Stephen,452220,2017,0.297,23.4,21.5,40.2,50,A
Holt, Brock,571788,2021,0.297,23.8,19.5,42.6,49,A
Suzuki, Ichiro,400085,2016,0.297,25.6,15.7,44,53,A
Diaz, Elias,553869,2019,0.297,25.9,23.3,47.7,54,A
Alcantara, Sergio,642727,2022,0.297,26.4,23.8,42.8,54,A
Perez, Michael,605421,2021,0.297,28.3,27.3,46,59,A
Barnhart, Tucker,571466,2015,0.297,28.8,16.8,49.6,57,A
Iglesias, Jose,578428,2017,0.297,34.8,15.2,46.9,61,A
Abrams, CJ,682928,2022,0.297,41.2,22.3,57,62,A
Fryer, Eric,518700,2016,0.296,18.4,23.2,45.7,50,A
Diaz, Yandy,650490,2020,0.296,19.6,15.7,35.6,49,A
Hanigan, Ryan,452672,2015,0.296,20.3,17,42.4,49,A
Profar, Jurickson,595777,2021,0.296,22.5,17.9,43.7,49,A
Suzuki, Kurt,435559,2015,0.296,25.5,14,45.6,53,A
Palacios, Richie,680700,2022,0.296,26.1,16.6,48.1,53,A
Simmons, Andrelton,592743,2016,0.296,26.2,12.4,47.9,53,A
Newman, Kevin,621028,2020,0.296,28,14.6,43.5,53,A
Thompson, Trayce,572204,2018,0.296,28.1,34,43.9,60,A
Kiner-Falefa, Isiah,643396,2019,0.296,28.7,18.6,43,57,A
Goins, Ryan,572365,2016,0.296,30.6,23.5,46,58,A
Inciarte, Ender,542255,2015,0.296,34.6,11.1,48.7,61,A
Franco, Maikel,596748,2021,0.296,35.5,24.1,50.1,62,A
Harrison, Josh,543281,2016,0.296,36.2,19.9,54.7,61,A
Tomlinson, Kelby,605509,2017,0.295,23.7,17.1,45,49,A
Andrus, Elvis,462101,2015,0.295,25,14.8,43.1,53,A
Holaday, Bryan,592407,2019,0.295,25.6,19.9,44.9,53,A
Baddoo, Akil,668731,2022,0.295,26.9,28.1,47.1,54,A
Rondon, Jose,602922,2019,0.295,27.9,24.4,46.2,54,A
Smith, Mallex,605480,2017,0.295,28.3,28.3,49.7,59,A
Flores, Wilmer,527038,2018,0.295,28.6,13.8,47.6,57,A
Inciarte, Ender,542255,2019,0.295,28.7,20.4,49.3,58,A
Lopez, Alejo,664670,2022,0.295,29.2,16.3,50.6,57,A
Inciarte, Ender,542255,2016,0.295,31.5,10.7,47.2,57,A
Vazquez, Christian,543877,2016,0.295,31.7,16.2,47.1,57,A
Robles, Victor,645302,2022,0.295,33,27.2,53.8,63,A
Castillo, Rusney,628329,2015,0.295,33.4,23.7,51.8,62,A
Escobar, Alcides,444876,2015,0.295,35.4,18,52,61,A
Lough, David,518953,2015,0.295,36.9,24.5,49.7,62,A
Adrianza, Ehire,501303,2017,0.294,22.2,10.5,43.9,49,A
Joyce, Matt,459964,2015,0.294,23.6,27.3,46.6,51,A
Gonzalez, Luis,670768,2022,0.294,26,22.7,47.2,54,A
Wilson, Bobby,435064,2015,0.294,27.4,26.2,47.5,54,A
d'Arnaud, Chase,488818,2016,0.294,31.8,22.3,44.1,58,A
Strange-Gordon, Dee,543829,2017,0.294,36,14.1,54.2,61,A
Wendle, Joey,621563,2022,0.294,39.8,16.7,53.2,61,A
Iglesias, Jose,578428,2022,0.294,41.3,13.2,51.9,61,A
Gennett, Scooter,571697,2015,0.294,41.3,18.1,56.3,61,A
Heredia, Guillermo,628338,2016,0.293,18,15.1,39.8,49,A
Barnes, Austin,605131,2018,0.293,18.5,18.7,35.6,49,A
Jankowski, Travis,608671,2018,0.293,19.6,17,40.9,49,A
Mullins II, Cedric,656775,2018,0.293,22.6,17.4,42.5,49,A
Aoki, Norichika,493114,2017,0.293,24.9,14.4,46.2,53,A
Hamilton, Billy,571740,2018,0.293,26.8,23.3,48.6,54,A
Chirinos, Robinson,455139,2022,0.293,31.1,33.3,50.3,60,A
Arenado, Nolan,571448,2020,0.293,32.4,17.9,48.1,61,A
Segura, Jean,516416,2015,0.293,36.9,17.3,53.7,61,A
Cano, Robinson,429664,2022,0.293,40,24.9,56.8,63,A
Gregorius, Didi,544369,2022,0.293,41.1,24,60.5,62,A
Barnes, Austin,605131,2022,0.292,15.3,17.6,42.1,49,A
Dyson, Jarrod,502481,2016,0.292,21.9,12.6,45.9,49,A
Mercado, Oscar,640458,2021,0.292,24,26.7,47.6,54,A
Smith, Mallex,605480,2019,0.292,27,27.8,48.6,54,A
Ortega, Rafael,542364,2016,0.292,32.7,14.2,47.8,61,A
Hedges, Austin,595978,2021,0.292,33.8,29.4,54,64,A
Forsythe, Logan,523253,2018,0.291,14,17.6,35.8,49,A
Fowler, Dexter,451594,2018,0.291,20.9,26.3,42.1,51,A
Dyson, Jarrod,502481,2015,0.291,23.2,16.5,46.3,49,A
Ibanez, Andy,628451,2022,0.291,24.6,19.4,46.7,53,A
McCann, Brian,435263,2018,0.291,26,21.2,41.1,54,A
Ruiz, Rio,547004,2021,0.291,30.8,29,54.3,60,A
Gregorius, Didi,544369,2021,0.291,31.7,24.6,54.4,59,A
Calhoun, Willie,641432,2018,0.291,32.4,20.5,50.5,62,A
Mayfield, Jack,608686,2021,0.291,34.9,24.5,52.9,62,A
Short, Zack,670097,2021,0.29,18.5,27.5,41.7,51,A
Narvaez, Omar,553882,2016,0.29,19.2,16.1,47.4,49,A
Ruiz, Carlos,434563,2015,0.29,21.2,12.6,41.2,49,A
Guillorme, Luis,641645,2021,0.29,21.7,14.7,40.1,49,A
Marte, Jefry,527043,2017,0.29,21.8,29,43.8,52,A
Heredia, Guillermo,628338,2017,0.29,23.1,14.5,44.8,49,A
Herrera, Rosell,594011,2019,0.29,24.5,32.5,43.2,56,A
Tsutsugo, Yoshi,660294,2022,0.29,25.5,21.9,44,54,A
Williams, Luke,663897,2021,0.29,25.6,19.3,46.5,53,A
Hamilton, Billy,571740,2019,0.29,26.4,22.5,47.8,54,A
Aviles, Mike,449107,2015,0.29,27.7,14.3,45,53,A
Holt, Tyler,534627,2016,0.29,27.7,23.7,43.8,54,A
Delay, Jason,641511,2022,0.29,31.4,31.2,54.5,60,A
Jay, Jon,445055,2015,0.29,32.1,14.7,48.1,57,A
Escobar, Alcides,444876,2018,0.29,32.5,20.1,52.4,61,A
Tapia, Raimel,606132,2021,0.29,33,14.7,51.2,61,A
Marte, Ketel,606466,2016,0.29,33.2,18.4,48.9,61,A
Clement, Ernie,676391,2022,0.29,34.9,16,49.6,61,A
Arcia, Orlando,606115,2018,0.29,35.2,28.6,53,63,A
Nola, Austin,543592,2021,0.289,17.4,12.2,45,49,A
Blanco, Gregor,453923,2016,0.289,22.8,18,43.4,49,A
Sogard, Eric,519299,2015,0.289,24.2,10.8,41.2,53,A
Montero, Miguel,471083,2017,0.289,25.6,22.4,46.7,54,A
Flores, Wilmer,527038,2015,0.289,29.3,14.3,48.8,57,A
Infante, Omar,408299,2015,0.289,34.2,19.8,47.7,61,A
Barmes, Clint,425549,2015,0.289,38.3,23.6,54.8,62,A
Pierzynski, A.J.,150229,2016,0.289,43.3,18.3,59,61,A
Montero, Miguel,471083,2016,0.288,24.4,24.6,49.4,54,A
Hamilton, Billy,571740,2016,0.288,24.5,18.6,45.4,53,A
Dyson, Jarrod,502481,2021,0.288,25.8,24.6,48.6,54,A
Fletcher, David,664058,2021,0.288,29.2,9.5,46.5,57,A
Strange-Gordon, Dee,543829,2019,0.288,35,15.7,55.3,61,A
Zobrist, Ben,450314,2019,0.287,20.8,15.7,34.9,49,A
Schafer, Logan,502582,2015,0.287,26.2,20.2,47.5,53,A
Torreyes, Ronald,591720,2016,0.287,32.4,14.4,51.7,61,A
Ramirez, Jose,608070,2015,0.286,24.7,11.3,41.2,53,A
La Stella, Tommy,600303,2022,0.286,27.6,16.7,40.7,53,A
Adames, Cristhian,542436,2016,0.286,28.1,20.7,47,58,A
Madrigal, Nick,663611,2022,0.286,28.5,10.3,44.5,57,A
Knizner, Andrew,668800,2021,0.286,30.1,24,46.8,58,A
Robinson, Shane,453203,2015,0.286,30.4,15.5,48.5,57,A
Ahmed, Nick,605113,2015,0.286,32.1,22.2,47.8,58,A
Perez, Carlos,542208,2016,0.286,32.5,21.1,47.4,62,A
Jones, Ryder,624507,2017,0.286,34.4,30.8,52,64,A
Serven, Brian,661531,2022,0.286,36.8,27.2,54.5,63,A
Escobar, Alcides,444876,2016,0.286,38.5,20.5,53.7,62,A
Molina, Yadier,425877,2022,0.286,41.3,22,58.6,62,A
Nogowski Jr., John,596056,2021,0.285,12.7,13.3,42.4,49,A
Jankowski, Travis,608671,2021,0.285,15.9,18,41,49,A
Hardy, J.J.,429666,2015,0.285,27.1,17.7,39.8,53,A
Madrigal, Nick,663611,2021,0.285,28.3,8.4,45.5,57,A
Aviles, Mike,449107,2016,0.285,30.2,16.8,46.8,57,A
Arteaga, Humberto,600858,2019,0.285,38,22.1,54.1,62,A
Munoz, Yairo,622168,2019,0.285,44.5,27.2,60.1,63,A
Dyson, Jarrod,502481,2018,0.284,22.1,15.9,42.1,49,A
Friedl Jr., TJ,670770,2022,0.284,24,19.9,43.5,53,A
Peraza, Jose,606299,2021,0.284,33,19.5,51.3,61,A
Sierra, Magneuris,642423,2021,0.284,33.1,22,50.3,62,A
Iglesias, Jose,578428,2018,0.284,39.4,13,50.1,61,A
Barrero, Jose,676480,2022,0.284,40.2,38.5,57.4,64,A
Pena, Francisco,506747,2018,0.284,47.4,27,59.8,63,A
Alberto, Hanser,593643,2020,0.284,52.3,16.7,62.9,61,A
Perdomo, Geraldo,672695,2022,0.283,21.5,18.3,41.3,49,A
Dyson, Jarrod,502481,2019,0.283,22.1,21.3,43.2,50,A
Flores, Ramon,570717,2016,0.283,23.5,16.7,42.6,49,A
Butera, Drew,460077,2015,0.283,26,25.9,51,54,A
Tomlinson, Kelby,605509,2018,0.283,27.2,24.1,50.7,54,A
Blanco, Andres,433217,2017,0.283,30.5,30.1,53.5,60,A
Aybar, Erick,430947,2017,0.283,30.6,16.4,47.8,57,A
Colon, Christian,518568,2015,0.283,31.1,15.3,42.8,57,A
Ahmed, Nick,605113,2021,0.283,31.5,26.7,50,59,A
Locastro, Tim,641796,2019,0.283,35.1,20.8,45.1,62,A
Nunez, Eduardo,456488,2019,0.283,37.3,16.9,53.7,61,A
Panik, Joe,605412,2021,0.282,19.3,14.4,43.8,49,A
Swisher, Nick,430897,2015,0.282,22.1,26.2,42,51,A
O'Malley, Shawn,502523,2016,0.282,23.6,19.6,46.4,49,A
Allen, Greg,656185,2022,0.282,23.7,30.2,46.1,52,A
Lopez, Nicky,670032,2022,0.282,30,17.3,49.1,57,A
Mathis, Jeff,425772,2015,0.282,30.8,32.5,49.4,60,A
Wynns, Austin,642851,2021,0.282,33.2,20.6,44.8,62,A
Alcantara, Arismendy,570489,2017,0.282,35.4,34.3,51.3,64,A
Dubon, Mauricio,643289,2022,0.282,38.2,15.2,55.6,61,A
Astudillo, Willians,553902,2021,0.282,43.1,9.9,62.2,61,A
Wade, Tyler,642180,2021,0.281,21.2,26.4,43.9,51,A
Lopez, Nicky,670032,2021,0.281,24.5,15.4,45.1,53,A
Reyes, Jose,408314,2018,0.281,26.1,19,45.8,53,A
Plawecki, Kevin,608700,2022,0.281,28.6,19.9,46.7,57,A
Conger, Hank,474233,2016,0.281,33.4,33.7,48.7,64,A
Callaspo, Alberto,430948,2015,0.28,23.3,10.8,37.7,49,A
Wong, Kolten,543939,2020,0.28,24.4,15.8,43.9,53,A
Butera, Drew,460077,2017,0.28,25.4,21.3,45.7,54,A
Gurriel, Yuli,493329,2022,0.28,34.9,14.3,48.5,61,A
Valaika, Pat,642162,2018,0.28,35,27.2,53.9,63,A
Torreyes, Ronald,591720,2018,0.28,37.3,17.2,54.5,61,A
Leon, Sandy,506702,2018,0.279,30.8,22.5,47.1,58,A
Ramirez, Alexei,493351,2015,0.279,31.5,15.6,48.6,57,A
Barney, Darwin,446381,2017,0.279,33.3,17.3,50.2,61,A
Molina, Yadier,425877,2015,0.279,34,16.9,54.1,61,A
Kieboom, Spencer,571851,2018,0.278,18.6,23.3,43.9,50,A
Straw, Myles,664702,2022,0.278,19.6,12.6,40.5,49,A
Bride, Jonah,681146,2022,0.278,25,17.1,35.9,53,A
Mendick, Danny,664901,2021,0.278,26.2,24.5,42.9,54,A
Negron, Kristopher,502117,2015,0.278,27.3,25.6,48.6,54,A
Narvaez, Omar,553882,2022,0.278,27.8,23.4,50,54,A
Brown, Trevor,623143,2016,0.278,28.8,24.7,49.6,59,A
Goins, Ryan,572365,2018,0.278,29.3,27.8,48.1,59,A
Hanson, Alen,593700,2017,0.278,30.1,25.2,51.1,59,A
Reyes, Jose,408314,2015,0.278,35.6,16.1,50.3,61,A
Escobar, Alcides,444876,2022,0.278,36.6,21.3,54.3,62,A
Burns, Billy,542993,2015,0.278,36.9,16.2,58.5,61,A
Barnes, Austin,605131,2020,0.277,16.2,24.9,45.4,51,A
Maldonado, Martin,455117,2015,0.277,20.8,24.4,40,50,A
Barnes, Austin,605131,2019,0.277,20.9,22.3,39.6,50,A
Kemp, Tony,643393,2018,0.277,23,18.1,43.4,49,A
Drew, Stephen,452220,2015,0.277,23.2,15.7,41.4,49,A
Paredes, Isaac,670623,2020,0.277,25.1,17.6,41.9,53,A
Newman, Kevin,621028,2021,0.277,26.5,11.8,44.9,53,A
Victorino, Shane,425664,2015,0.277,28.3,18.2,40.4,57,A
Fuentes, Joshua,658069,2021,0.277,41,27.2,59.3,63,A
Granite, Zack,643335,2017,0.276,18.4,6,38.5,49,A
Wolters, Tony,547172,2017,0.276,23.3,19.6,43.9,49,A
Barnhart, Tucker,571466,2022,0.276,25.4,22.5,46.2,54,A
Wade, Tyler,642180,2022,0.276,25.9,18.9,47.1,53,A
Descalso, Daniel,518614,2015,0.276,27.5,22.4,48.6,54,A
Hamilton, Billy,571740,2015,0.276,27.6,16.7,46.8,53,A
Telis, Tomas,542513,2017,0.276,27.7,10.4,43.2,53,A
Romine, Andrew,461865,2015,0.276,30.6,21.6,50.9,58,A
Cowart, Kaleb,592230,2018,0.276,31.5,37.3,49.4,60,A
Ellis, A.J.,454560,2017,0.275,18.8,19.3,42.1,49,A
Gosewisch, Tuffy,488912,2015,0.275,30.4,17.1,46.8,57,A
Diaz, Lewin,650331,2022,0.275,33.5,27.2,46.2,63,A
Lugo, Dawel,608475,2018,0.275,38.2,19.9,50.1,61,A
Szczur, Matt,519333,2017,0.274,21.9,20.4,44.2,50,A
Arcia, Orlando,606115,2016,0.274,34.6,29,53,64,A
Romine, Austin,519222,2022,0.274,38,33.5,53.9,64,A
Kinsler, Ian,435079,2019,0.273,25.4,19,47.6,53,A
Suzuki, Ichiro,400085,2017,0.273,27.3,17.6,46,53,A
Tilson, Charlie,605508,2018,0.273,32.5,14,50.6,61,A
Buxton, Byron,621439,2015,0.273,32.6,32.6,46.6,64,A
Iglesias, Jose,578428,2016,0.273,35.5,10.3,44.8,61,A
Smith, Kevan,607345,2021,0.273,35.9,27.5,50.5,63,A
Ynoa, Rafael,501255,2015,0.273,37.7,17,53.2,61,A
Navarro, Dioner,425900,2016,0.272,27.6,23.3,45.1,54,A
Suzuki, Kurt,435559,2021,0.272,28.7,21.7,49,58,A
Severino, Pedro,600474,2018,0.272,31.7,21.5,49.5,58,A
Ramirez, Alexei,493351,2016,0.272,32.6,16.6,48.6,61,A
Iglesias, Jose,578428,2015,0.272,33.2,10,46,61,A
Amarista, Alexi,506560,2017,0.272,36.5,19.3,51.1,61,A
Torreyes, Ronald,591720,2017,0.272,40,15.5,59.3,61,A
Thole, Josh,489365,2016,0.271,22.1,17.5,44.1,49,A
Simmons, Andrelton,592743,2019,0.271,30,13.9,48,57,A
Tocci, Carlos,624636,2018,0.271,33.7,21.6,46.5,62,A
Cuevas, Noel,571595,2018,0.271,35.6,20.3,58.6,62,A
Santana, Danny,542454,2015,0.271,40.2,25.5,57.2,63,A
Lowrie, Jed,476704,2022,0.27,23.6,25.6,47.3,51,A
Aoki, Norichika,493114,2015,0.27,26.6,9.3,45.2,53,A
Tucker, Cole,657061,2020,0.27,27.6,30.3,46.3,56,A
Locastro, Tim,641796,2021,0.27,32.7,22.3,46.4,62,A
Joseph, Caleb,543376,2016,0.27,33.4,24.2,49.6,62,A
Hedges, Austin,595978,2015,0.27,34.8,27.2,52.1,63,A
Fuld, Sam,453539,2015,0.269,21.4,15.4,36.8,49,A
Kemp, Tony,643393,2016,0.269,25.8,14.7,45.2,53,A
Cabrera, Ramon,541608,2016,0.269,34.3,22,49.8,62,A
Rengifo, Luis,650859,2020,0.268,24.2,24.1,42.7,54,A
Gallagher, Cam,595956,2019,0.268,25.9,17.5,42.7,53,A
Rogers, Jake,668670,2019,0.268,26.7,31.5,43.1,56,A
Bourgeois, Jason,430652,2015,0.268,28.9,15,45.9,57,A
Amarista, Alexi,506560,2015,0.268,32.7,15,47,61,A
Rojas, Miguel,500743,2016,0.268,35.5,16.4,49.5,61,A
Castro, Daniel,593495,2016,0.268,41.2,17,51,61,A
Alberto, Hanser,593643,2022,0.268,47.6,25.5,61.6,63,A
Sogard, Eric,519299,2018,0.267,18.6,12.6,37.8,49,A
Kieboom, Carter,666198,2020,0.267,25.4,25.5,44.6,54,A
Rollins, Jimmy,276519,2016,0.267,28.7,21.6,44.3,58,A
Heineman, Tyler,623168,2022,0.267,36.5,15.3,55.3,61,A
DeShields, Delino,592261,2018,0.266,22,19.7,40.6,49,A
Beckham, Gordon,493596,2015,0.266,27.7,18,47.9,53,A
Cabrera, Everth,465784,2015,0.266,29.4,23.4,48.4,58,A
Torreyes, Ronald,591720,2021,0.266,32.1,14.1,52.8,57,A
Aybar, Erick,430947,2016,0.266,36.3,15.5,50.3,61,A
Stewart, Chris,455755,2017,0.265,16.6,15.4,41.3,49,A
Simmons, Andrelton,592743,2020,0.265,28,16.2,47.1,53,A
Leon, Sandy,506702,2021,0.265,30.6,26.9,45.2,59,A
Martinez, Michael,492841,2016,0.265,40.5,22.6,56.9,62,A
Pena, Brayan,430910,2015,0.264,23.6,10.4,43.5,49,A
Elmore, Jake,518653,2015,0.264,24.3,12.8,43,53,A
